  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/flask/app.py", line 919, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/flask/app.py", line 917, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/flask/app.py", line 902, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/farmtech/FarmTech/utils/webserver.py", line 11, in index
    return render_template("index.html")
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/flask/templating.py", line 149, in render_template
    template = app.jinja_env.get_or_select_template(template_name_or_list)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/jinja2/environment.py", line 1087, in get_or_select_template
    return self.get_template(template_name_or_list, parent, globals)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/jinja2/environment.py", line 1016, in get_template
    return self._load_template(name, globals)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/jinja2/environment.py", line 975, in _load_template
    template = self.loader.load(self, name, self.make_globals(globals))
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/jinja2/loaders.py", line 126, in load
    source, filename, uptodate = self.get_source(environment, name)
                                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/flask/templating.py", line 65, in get_source
    return self._get_source_fast(environment, template)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/flask/templating.py", line 99, in _get_source_fast
    raise TemplateNotFound(template)
jinja2.exceptions.TemplateNotFound: index.html
2025-05-22 17:35:35,014 [INFO] 192.168.95.177 - - [22/May/2025 17:35:35] "[35m[1mGET / HTTP/1.1[0m" 500 -
2025-05-22 17:35:35,084 [INFO] Movimiento detenido
2025-05-22 17:35:35,197 [INFO] Movimiento detenido
2025-05-22 17:35:35,309 [INFO] Movimiento detenido
2025-05-22 17:35:35,414 [INFO] Lectura datos climáticos NASA
2025-05-22 17:35:35,418 [INFO] Datos JSON preparados para envío
2025-05-22 17:35:35,421 [INFO] Movimiento detenido
2025-05-22 17:35:35,536 [INFO] Movimiento detenido
2025-05-22 17:35:35,650 [INFO] Movimiento detenido
2025-05-22 17:35:35,743 [INFO] 192.168.95.177 - - [22/May/2025 17:35:35] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-05-22 17:35:35,764 [INFO] Movimiento detenido
2025-05-22 17:35:35,875 [INFO] Movimiento detenido
2025-05-22 17:35:35,986 [INFO] Movimiento detenido
2025-05-22 17:35:36,098 [INFO] Movimiento detenido
2025-05-22 17:35:36,209 [INFO] Movimiento detenido
2025-05-22 17:35:36,320 [INFO] Movimiento detenido
2025-05-22 17:35:36,431 [INFO] Movimiento detenido
2025-05-22 17:35:36,472 [INFO] Lectura BMP390
2025-05-22 17:35:36,544 [INFO] Movimiento detenido
2025-05-22 17:35:36,655 [INFO] Lectura LTR390
2025-05-22 17:35:36,657 [INFO] Movimiento detenido
2025-05-22 17:35:36,665 [INFO] Lectura desde ESP32-S3 por serial
2025-05-22 17:35:36,782 [INFO] Movimiento detenido
2025-05-22 17:35:36,894 [INFO] Movimiento detenido
2025-05-22 17:35:37,006 [INFO] Movimiento detenido
2025-05-22 17:35:37,119 [INFO] Movimiento detenido
2025-05-22 17:35:37,232 [INFO] Movimiento detenido
2025-05-22 17:35:37,345 [INFO] Movimiento detenido
2025-05-22 17:35:37,457 [INFO] Movimiento detenido
2025-05-22 17:35:37,569 [INFO] Movimiento detenido
2025-05-22 17:35:37,682 [INFO] Movimiento detenido
2025-05-22 17:35:37,795 [INFO] Movimiento detenido
2025-05-22 17:35:37,908 [INFO] Movimiento detenido
2025-05-22 17:35:38,020 [INFO] Movimiento detenido
2025-05-22 17:35:38,133 [INFO] Movimiento detenido
2025-05-22 17:35:38,247 [INFO] Movimiento detenido
2025-05-22 17:35:38,358 [INFO] Movimiento detenido
2025-05-22 17:35:38,470 [INFO] Movimiento detenido
2025-05-22 17:35:38,582 [INFO] Movimiento detenido
2025-05-22 17:35:38,695 [INFO] Movimiento detenido
2025-05-22 17:35:38,806 [INFO] Movimiento detenido
2025-05-22 17:35:38,918 [INFO] Movimiento detenido
2025-05-22 17:35:39,031 [INFO] Movimiento detenido
2025-05-22 17:35:39,145 [INFO] Movimiento detenido
2025-05-22 17:35:39,258 [INFO] Movimiento detenido
2025-05-22 17:35:39,371 [INFO] Movimiento detenido
2025-05-22 17:35:39,483 [INFO] Movimiento detenido
2025-05-22 17:35:39,595 [INFO] Movimiento detenido
2025-05-22 17:35:39,707 [INFO] Movimiento detenido
2025-05-22 17:35:39,819 [INFO] Movimiento detenido
